score,achieved_return,computational_cost,nb_calls
50,20.4814,174.367,23427
50,30.0093,174.694,23375
50,13.4957,175.987,23024
50,18.8931,175.226,23396
50,18.6806,174.405,23605
50,18.5961,172.735,22843
50,17.3031,174.211,23649
50,28.3882,174.676,23396
50,19.8794,174.546,23348
50,29.4662,173.919,23074
50,23.1577,174.92,23848
50,14.6175,174.116,23257
50,14.3958,174.049,22997
50,16.9442,173.769,23382
50,19.2791,173.463,22908
50,31.788,175.187,23757
50,23.3817,173.608,23180
50,21.9324,174.614,23209
50,28.3353,176.096,22960
50,24.6124,174.789,23393
50,21.1705,175.406,23340
50,21.3343,174.947,23573
50,23.9193,173.621,23277
50,13.8245,173.605,23554
50,14.7194,174.599,23066
50,16.3409,174.735,23472
50,25.1375,174.301,22949
50,20.5965,174.465,23010
50,19.1474,173.788,22934
50,25.7039,173.054,22989
50,18.8273,176.728,23236
50,16.67,174.345,23275
50,17.3734,175.248,23531
50,26.2384,173.401,23026
50,17.0955,173.532,23003
50,26.0775,175.415,23028
50,12.5503,175.177,23250
50,20.6553,174.873,23591
50,11.6256,173.583,23139
50,22.2722,176.001,23093
50,19.2937,174.913,23720
50,18.2304,175.224,23194
50,18.0596,174.019,23500
50,27.1231,175.096,23512
50,26.4474,174.509,23554
50,21.6836,173.834,23132
50,16.5899,173.423,23329
50,17.7421,173.46,23159
50,18.7928,174.893,23685
50,17.4389,174.343,22952
50,15.1431,173.793,23303
50,19.1147,173.892,23002
50,22.425,174.381,23007
50,20.5481,173.029,22919
50,17.73,174.391,23254
50,18.5082,173.388,23392
50,24.8196,173.909,23482
50,26.743,174.18,23745
50,18.345,176.775,23740
50,19.3728,173.906,23101
50,28.4312,173.743,22966
50,14.6812,175.054,23133
50,22.5267,174.83,23323
50,22.7059,175.188,23847
50,20.2606,173.553,23286
50,14.6578,174.364,23546
50,15.7867,175.615,23731
50,20.8854,173.361,23140
50,17.367,175.92,23717
50,14.7449,173.584,23175
50,19.9579,173.337,22973
50,16.5143,173.149,23155
50,24.4312,172.91,22919
50,24.7663,172.946,23004
50,29.5336,173.09,23123
50,23.3084,173.657,22855
50,26.5766,174.436,23387
50,19.7074,174.99,23476
50,15.0734,174.551,23171
50,21.0911,173.709,23420
50,24.0182,173.157,23166
50,16.6064,173.448,23361
50,21.1315,174.851,23837
50,20.8885,174.733,23734
50,19.4754,176.898,23015
50,18.4167,180.208,23285
50,21.1485,174.285,22907
50,18.5302,174.719,23451
50,20.8426,175.144,23733
50,22.5718,173.892,23810
50,22.2002,172.695,23023
50,25.523,173.677,23672
50,23.9362,173.527,23100
50,20.9417,173.78,22806
50,23.5201,172.786,23220
50,18.4889,172.895,23249
50,26.2608,177.415,23435
50,23.591,172.883,23148
50,27.7166,177.43,23420
50,19.977,173.866,23301
50,15.5505,173.525,23206
50,25.4208,174.736,23254
50,24.8406,173.157,23273
50,19.963,172.68,23076
50,21.763,173.165,23162
50,20.907,173.226,23342
50,20.1289,173.08,23152
50,28.8688,172.641,23140
50,17.3411,175.798,22882
50,24.8272,174.339,23085
50,23.5041,173.377,22997
50,23.245,172.48,22832
50,23.2863,172.519,23122
50,24.4161,173.158,23257
50,21.0225,172.483,23055
50,17.3257,175.451,23968
50,10.8271,174.907,23126
50,25.9622,173.487,23036
50,15.2798,173.584,23591
50,17.8188,173.236,23014
50,25.2366,175.083,23094
50,16.0957,174.205,23259
50,22.757,174.169,23538
50,23.1394,172.969,22887
50,20.0871,173.084,23325
50,17.6863,173.059,22829
50,15.7708,174.197,23294
50,15.497,173.462,23048
50,14.4643,173.505,23683
50,23.5539,172.453,23024
50,19.8629,172.853,23131
50,21.9528,172.406,23068
50,19.8417,173.623,23662
50,16.7863,173.357,23160
50,22.8139,173.853,23133
