score,achieved_return,computational_cost,nb_calls
50,13.9171,179.276,25637
50,8.93208,178.991,25433
50,11.7616,178.984,25401
50,8.36411,178.79,25289
50,14.4796,180.576,25655
50,13.3379,180.75,25211
50,11.6136,179.722,25409
50,11.9649,179.255,25596
50,9.76439,178.396,25282
50,9.48323,179.249,25305
50,13.4388,179.517,25271
50,10.2588,181.774,25522
50,12.4401,178.92,25166
50,10.4662,179.966,25834
50,12.8546,179.048,25455
50,12.3799,180.529,25357
50,13.6253,180.098,25545
50,10.505,179.811,25492
50,5.87459,181.234,24979
50,10.5104,178.18,24804
50,7.71387,178.149,25007
50,13.5871,179.13,25531
50,9.6528,179.152,25456
50,9.64021,177.776,24885
50,14.1488,182.309,25707
50,10.7281,179.714,25683
50,6.76164,178.732,24712
50,11.8182,179.775,25536
50,9.41358,178.658,25068
50,12.0693,179.335,25386
50,11.7076,179.81,25369
50,13.1058,183.003,25643
50,7.06466,181.37,25111
50,13.9318,180.409,25574
50,6.8665,178.59,25110
50,8.62248,177.85,24757
50,13.603,179.444,25659
50,10.4625,181.064,25313
50,11.3721,182.433,25312
50,6.60758,199.596,24481
50,12.1707,185.72,25537
50,9.65501,193.601,25044
50,10.003,189.036,25445
50,4.98589,185.563,24718
50,9.59414,184.617,25293
50,12.9136,186.939,24988
50,16.7419,182.746,25492
50,11.6454,178.816,25365
50,14.5766,186.918,25570
50,5.90064,187.544,24580
50,10.6308,188.753,25046
50,13.5114,179.568,25176
50,8.67028,187.379,24664
50,8.30242,187.826,25001
50,11.6456,180.015,25320
50,12.9012,182.216,25798
50,10.0319,179.023,25297
50,8.49892,177.837,24823
50,13.3134,182.536,25963
50,12.0846,181.904,24858
50,7.79695,178.738,24347
50,10.7558,180.839,25151
50,7.40419,179.273,24716
50,6.1457,178.412,24589
50,15.7708,180.341,25377
50,12.7223,182.722,25324
50,12.0903,179.243,24929
50,6.21038,178.794,25027
50,13.326,179.652,25522
50,11.5333,181.042,25321
50,8.39422,178.387,24720
50,12.0454,179.255,25203
50,13.4746,180.924,25109
50,9.38203,179.039,24887
50,10.1702,179.999,25280
50,9.24286,179.77,24670
50,7.59575,180.22,25233
50,14.6408,180.65,25616
50,8.27407,182.551,25133
50,8.35662,179.468,25103
50,9.17938,180.794,25485
50,8.20781,178.46,24597
50,10.9367,179.964,25464
50,15.5783,180.136,25491
50,16.3425,180.079,25560
50,11.6821,180.581,24679
50,14.1868,182.778,25628
50,10.0446,180.326,25501
50,14.0752,181.02,25515
50,6.06364,178.449,24658
50,11.6822,179.579,25236
50,9.99562,183.735,25225
50,13.9116,180.552,25510
50,8.90842,178.878,24954
50,6.56336,178.75,24614
50,8.01919,179.194,25190
50,11.7966,179.273,25201
50,10.5302,179.279,25133
50,11.3313,181.105,25204
50,11.2394,179.012,24972
50,14.2714,180.225,25772
50,10.0973,178.694,24526
50,9.60652,182.547,25106
50,9.5917,179.824,25505
50,10.8253,184.659,25270
50,7.87728,186.593,24602
50,9.50854,190.224,25377
50,13.3393,184.668,25106
50,10.5048,180.836,25401
50,9.98453,180.571,25361
50,8.01746,180.431,25277
50,9.26889,190.422,25399
50,13.2956,190.917,25419
50,14.6789,190.193,25730
50,13.9656,180.01,25470
50,14.5155,180.652,25380
50,6.62991,179.226,24612
50,15.7332,182.282,25923
50,10.5848,178.688,24546
50,6.05284,178.23,24643
50,9.99398,191.795,25483
50,11.4172,190.732,25353
50,10.6341,188.79,24572
50,9.59725,185.567,25395
50,10.6626,181.673,24675
50,13.5973,180.452,25352
50,14.1077,179.701,25210
50,6.47687,178.761,24800
50,7.57718,178.408,24646
50,7.75316,179.145,24721
50,11.3929,181.728,25068
50,10.7008,179.912,24867
50,13.5609,179.846,24963
50,9.41995,179.248,25035
50,13.2846,180.523,25781
