score,achieved_return,computational_cost,nb_calls
50,9.78599,177.604,24488
50,11.4743,176.3,23916
50,10.4799,182.001,24465
50,11.6146,178.929,24418
50,12.0706,177.43,24358
50,6.71563,180.087,24240
50,11.7512,176.267,23922
50,8.51049,180.69,24559
50,11.1399,181.472,24024
50,7.84912,180.325,24106
50,14.0415,177.477,24561
50,6.54668,178.582,24019
50,10.8348,179.372,24574
50,9.8269,179.469,24312
50,13.5973,179.938,24705
50,10.4947,178.992,24570
50,8.34462,177.037,23844
50,9.59899,177.785,24748
50,13.3761,180.501,24539
50,11.8566,181.815,23850
50,9.59039,177.802,24337
50,4.03301,176.916,23768
50,7.63609,177.246,24139
50,12.174,177.06,24266
50,14.9476,179.115,24594
50,10.0556,179.332,24191
50,13.1335,177.667,24423
50,11.8879,182.56,24457
50,11.8865,178.758,24270
50,10.544,177.235,24111
50,9.38593,180.672,24156
50,7.17522,177.499,23746
50,6.88652,177.425,24436
50,7.4611,177.622,24480
50,12.7291,177.611,24534
50,12.0838,179.393,24459
50,7.07221,178.037,23833
50,12.1062,177.228,24194
50,12.0661,177.402,24535
50,17.0566,177.427,24428
50,13.3665,178.748,24489
50,12.207,181.029,24403
50,10.2001,182.153,24297
50,12.7445,177.653,24116
50,16.3359,180.507,24702
50,6.6149,177.814,23824
50,8.45216,179.325,24341
50,15.3031,180,24770
50,13.3877,178.326,24589
50,10.1774,177.029,24105
50,10.9068,176.595,24091
50,10.9005,176.981,24139
50,10.8042,180.936,24575
50,8.86471,177.386,24094
50,12.4621,176.584,23962
50,10.5048,177.579,24415
50,10.7263,176.294,23954
50,11.9291,179.145,24577
50,6.62184,178,23848
50,11.025,177.143,23907
50,6.50689,179.806,24096
50,9.05729,178.933,24325
50,10.1568,178.624,24697
50,6.96701,180.408,24335
50,8.82716,179.014,24519
50,14.6831,178.186,24670
50,9.18193,177.35,24325
50,12.3918,178.188,24485
50,9.01571,179.133,24144
50,7.03313,178.442,23957
50,6.76682,178.567,24090
50,9.37294,177.933,24255
50,8.5612,177.321,24095
50,7.98881,176.486,23954
50,14.1293,179.758,24767
50,7.63599,177.755,24385
50,11.9764,178.001,24451
50,7.3994,178.648,23979
50,9.03208,178.005,24494
50,12.8217,179.295,24475
50,12.3708,179.877,24471
50,14.3718,178.85,24816
50,6.69011,178.443,24108
50,9.1868,177.79,24612
50,7.53467,176.534,24000
50,10.6262,181.314,24895
50,7.3824,178.039,23874
50,9.86589,177.944,24229
50,6.64717,178.535,23912
50,7.58669,178.148,24364
50,12.8256,178.959,24092
50,10.4291,179.014,23954
50,13.4278,178.521,24489
50,7.54561,177.876,24186
50,14.2285,178.589,24644
50,15.3596,177.986,24585
50,8.87396,178.425,24108
50,13.1836,181.037,24522
50,12.5333,178.183,24704
50,7.94191,179.094,24119
50,7.39192,177.762,24079
50,9.91733,178.344,24371
50,13.0641,181.043,24402
50,12.1107,178.286,24422
50,7.59578,177.843,24264
50,14.5447,177.634,24497
50,11.949,177.698,24733
50,11.9822,179.53,24520
50,12.4048,179.787,24706
50,10.2305,177.928,24349
50,10.6275,180.906,24596
50,8.58909,178.719,24566
50,13.091,179.348,24849
50,15.3447,180.323,24600
50,7.92294,177.923,24117
50,9.09991,179.71,24368
50,9.87241,177.323,24521
50,8.11386,176.897,24180
50,7.48864,180.45,24182
50,10.5998,178.111,24288
50,10.6599,177.183,24130
50,14.1396,178.708,24403
50,4.44859,176.866,23902
50,8.20845,180.443,24519
50,12.4447,178.82,24003
50,11.9617,179.372,24079
50,8.49034,177.518,24174
50,12.9801,179.492,24838
50,12.7372,176.968,24236
50,9.96277,179.056,24214
50,7.79397,178.589,24123
50,4.05078,177.205,23924
50,9.31399,176.923,23823
50,9.83746,176.458,23909
50,12.6626,178.35,24611
50,11.9177,182.096,24477
50,13.4473,179.519,24829
50,4.7272,177.452,23896
50,8.82462,176.414,23784
50,9.91533,176.372,23951
50,11.3221,178.672,24205
50,8.88746,178.656,24040
50,8.05734,176.213,23681
50,11.0697,180.664,24531
50,11.5306,178.383,24620
50,13.1258,177.764,24426
50,13.8737,180.837,23839
50,9.0806,177.753,23896
50,11.5083,177.266,24054
50,6.81898,177.179,24008
50,6.13662,177.704,24026
50,13.1515,178.956,24009
50,11.9233,182.101,24808
50,11.2905,178.498,24194
50,7.07432,181.499,24104
50,12.7733,177.37,24493
50,6.60864,178.115,23982
50,11.8724,182.212,24522
50,9.7341,178.118,24149
50,9.37572,177.818,24182
50,6.48993,179.075,24564
50,10.2736,177.91,24528
50,7.11349,179.115,24022
50,7.36167,178.499,23783
50,10.5048,178.237,24612
50,9.13901,178.324,24119
50,8.81354,179.174,23784
50,5.33506,178.512,24390
50,10.1476,182.09,24624
50,10.7179,179.014,24332
50,10.752,179.334,24509
50,6.71765,178.91,24454
50,11.1245,176.883,24075
50,16.1821,180.287,24995
50,10.4302,178.886,24275
50,8.09232,177.133,24047
50,10.9814,179.247,24644
50,13.4376,179.237,24628
50,10.0288,177.984,24161
50,8.10374,181.199,24424
50,10.7656,179.623,24412
50,13.3509,177.888,24330
50,13.1478,177.606,24174
50,14.1821,177.39,24602
50,7.81064,179.921,23955
50,12.6398,188.293,24266
50,6.02412,179.463,24397
50,3.58821,180.066,23496
50,12.5209,187.878,24638
50,7.71164,177.634,24518
50,12.6837,183.474,24451
50,7.16143,178.17,24147
50,10.2266,176.71,24005
50,7.55806,177.762,23855
50,9.45667,176.926,24094
50,9.55102,182.766,24476
50,3.88371,186.395,23622
50,8.41682,184.588,24414
50,5.75688,178.634,23940
50,10.2578,178.736,24615
50,12.5312,180.704,24657
50,8.35836,179.611,23883
50,11.5422,178.958,24445
50,9.33371,177.513,23905
50,8.43314,177.745,23950
50,11.6512,178.522,23970
50,8.96244,179.449,24014
50,12.3419,184.016,24402
50,10.3861,178.457,24438
50,10.1028,181.468,24618
50,14.9637,179.43,24461
50,11.8907,180.504,24706
50,7.39987,181.981,24219
50,8.23295,178.196,23935
50,12.1903,178.512,24573
50,13.7198,177.75,24383
50,10.3762,176.988,23776
50,11.5422,180.311,24140
50,9.54512,178.799,24557
50,8.77832,177.96,24303
50,10.9581,179.081,24836
50,11.6526,178.6,24590
50,10.6154,180.254,24575
50,7.85848,181.496,24007
50,7.03395,178.943,24166
50,11.9263,180.521,24724
50,3.12436,177.104,23637
50,7.49234,176.781,23892
50,10.4274,178.272,23643
50,11.2987,178.132,23935
50,8.94027,178.016,24582
50,10.0625,176.878,24057
50,6.32475,176.686,24084
50,12.2962,178.371,24210
50,10.5134,179.01,23985
50,10.1707,180.079,24347
50,13.9131,182.027,24606
50,10.6091,177.939,24386
50,14.8356,178.263,24742
50,14.1304,183.424,24789
50,8.92555,179.431,24233
50,9.29976,177.806,24639
50,15.0104,179.002,24755
50,14.0287,177.746,24463
50,12.4191,180.703,24784
50,12.3517,178.759,23818
50,7.06534,177.224,23827
50,11.3129,178.039,24859
50,11.9415,177.842,24611
50,9.25526,176.537,24015
50,9.41581,180.245,24010
50,10.4091,178.727,24473
50,10.3484,177.065,24275
50,13.184,189.925,24515
50,9.7902,186.064,24119
50,11.3133,179.554,24252
50,9.60516,178.704,24339
50,13.0958,177.76,24479
50,11.1426,179.715,24725
50,6.45641,178.314,24107
50,10.4913,177.644,24253
50,11.0255,181.051,24489
50,8.20934,180.104,24023
50,8.236,178.011,24277
50,10.349,180.023,24465
50,11.5408,176.847,24032
50,14.0985,179.512,24622
50,8.58831,179.119,24071
50,10.8482,177.973,24562
50,7.48968,176.77,24019
50,11.2832,177.117,24346
50,11.7199,176.253,23882
50,7.46643,178.643,24022
50,12.3217,178.493,24544
50,5.74741,176.879,24015
50,9.32386,179.802,24891
50,10.3882,178.089,24711
50,11.5853,184.364,24171
50,14.1779,180.36,23928
50,10.3619,179.357,24823
50,11.5847,178.627,23731
50,12.8386,178.829,24548
50,12.7899,177.316,24524
50,9.50005,179.681,24097
50,13.9273,177.563,23972
50,6.08075,177.179,23987
50,11.063,177.782,24482
50,13.121,178.461,24674
50,6.66497,178.641,24625
50,12.3008,181.617,25170
50,16.8294,181.631,24931
50,10.4954,178.131,24021
50,15.7684,180.361,24980
50,13.3472,177.447,24440
50,9.82552,179.01,23884
50,8.06268,181.234,24287
50,4.19262,175.87,23538
50,8.91205,176.917,24280
50,7.15197,176.672,23922
50,10.7983,180.428,24635
50,7.32641,179.547,24221
50,13.5365,177.831,24602
50,9.49356,177.248,24172
50,11.6411,177.86,24604
50,12.7304,177.163,24198
50,11.3811,178.752,24468
50,7.50479,178.121,24057
50,7.68476,177.026,23949
50,9.59551,181.55,24659
50,10.4134,177.011,24066
50,5.05519,176.411,23540
50,5.34217,178.261,23627
50,10.2756,181.117,24364
50,13.8915,179.25,24040
50,4.88792,176.294,23715
50,7.36943,177.378,24044
50,8.40698,180.362,24321
50,9.66146,180.969,24558
50,6.0361,177.179,24155
50,8.50769,183.981,24040
50,10.1668,177.212,24221
50,12.1496,178.245,24643
50,8.06892,180.276,24203
50,9.6717,177.797,24462
50,12.5689,180.131,24617
50,10.5872,180.198,24062
50,10.7231,177.293,24183
50,10.6762,179.44,24430
50,11.5166,179.049,24541
50,11.917,178.274,24846
50,9.6032,179.373,24628
50,11.0959,176.833,24016
50,9.04938,177.268,24271
50,9.06855,180.276,24233
50,10.1098,177.428,24249
50,6.65523,182.044,23939
50,7.74425,177.477,23854
50,9.03625,175.937,23629
50,12.4372,179.949,24174
50,9.97694,178.596,24417
50,4.97377,176.422,23639
50,9.7136,178.978,24544
50,11.9201,177.852,24523
50,12.2102,178.943,24606
50,8.99565,180.728,24027
50,10.1631,179.885,24442
50,8.92141,177.489,24120
50,5.89821,177.117,23986
50,10.6031,176.724,24137
50,8.67028,187.823,23867
50,8.33925,178.711,24020
50,11.5018,177.983,24517
50,12.3088,177.459,24170
50,9.7691,176.937,24073
50,11.6788,177.359,24432
50,10.7924,180.246,24360
50,13.9691,177.524,24416
50,5.66395,177.473,23865
50,11.8018,178.335,24056
50,10.6331,178.728,24509
50,10.0025,179.35,24096
50,9.6125,178.603,24031
50,10.9942,177.055,23977
50,10.8053,180.288,24121
50,5.96234,175.932,23615
50,10.2706,178.25,24539
50,9.82755,181.461,23985
50,11.4555,178.056,24478
50,13.2774,178.28,24646
50,11.1188,177.861,24497
50,9.15474,180.088,24632
50,11.873,179.277,24528
50,12.1146,180.417,24433
50,13.8915,177.211,24009
50,9.15125,182.266,24673
50,10.5647,177.278,24053
50,10.2293,177.05,24336
50,11.4573,180.746,24435
50,12.2933,179.774,25009
50,9.37279,178.755,24860
50,13.8719,177.433,24259
50,12.9567,177.744,24646
50,15.2563,180.433,24536
50,7.61232,177.811,23940
50,11.6694,177.883,24520
50,8.52773,178.195,24330
50,11.2634,177.333,24691
50,7.75795,177.146,24448
50,16.7721,182.126,24741
50,9.51363,178.101,24484
50,17.0072,179.043,24539
50,10.9844,179.363,24591
50,11.6083,177.421,24017
50,11.1336,179.254,24720
50,13.1723,179.313,24663
50,9.36419,177.808,24558
50,10.2864,178.23,24602
50,9.42645,177.297,24369
50,10.1896,178.697,24757
50,13.5519,181.962,24743
50,10.5853,181.14,24806
50,8.61757,177.584,24503
50,10.3979,177.095,24267
50,8.82207,177.461,24603
50,13.4581,179.146,24615
50,12.2328,180.603,24678
50,9.98242,177.503,24302
50,11.8654,179.492,24649
50,14.4191,178.017,24292
50,15.6086,181.624,24683
50,6.46561,183.229,23930
50,7.44964,180.282,24369
50,13.6908,180.229,24571
50,9.07231,179.961,24219
50,11.2807,179.309,24084
50,7.30277,182.277,24082
50,8.26281,180.59,24233
50,10.7744,180.182,24372
50,9.19125,179.715,24009
50,11.9323,179.432,24295
50,9.05523,178.998,24564
50,13.5149,182.3,23856
50,7.72791,178.662,24059
50,7.1757,179.122,23992
50,12.9967,182.419,24641
50,9.67581,179.301,24123
50,10.4345,180.859,24171
50,12.7823,184.282,24048
50,11.2408,179.576,24638
50,13.7588,183.296,24839
50,9.01558,179.312,23762
50,7.07168,180.109,24248
50,7.21292,186.059,23914
50,9.48066,182.355,24572
50,10.2477,180.738,24748
50,10.0297,180.032,24507
50,3.44536,178.008,23939
50,13.211,183.182,24135
50,12.4285,180.859,24515
50,9.42714,178.85,24031
50,10.9296,181.023,24502
50,10.1199,179.524,24416
50,11.1042,180.416,24005
50,10.2269,181.379,24448
50,12.9898,179.937,24550
50,9.20156,182.633,24230
50,8.76463,179.493,24313
50,8.577,178.291,24192
50,10.8955,181.682,24104
50,10.4589,179.392,24349
50,9.72693,178.459,24489
50,9.92421,178.785,23981
50,12.2208,180.932,24757
50,13.4669,182.143,24859
50,9.55106,181.2,24642
50,7.55806,179.391,24082
50,10.3319,177.975,23805
50,8.26221,179.136,24156
50,11.7526,178.679,24650
50,4.39876,180.004,23967
50,5.00436,178.263,24002
50,11.1733,178.229,24156
50,11.4348,178.458,24493
50,7.75311,177.786,24380
50,9.77667,180.898,24236
50,11.1088,179.775,24470
50,11.1174,179.716,24667
50,7.08189,178.387,24338
50,11.1919,178.074,24258
50,12.7733,178.395,24591
50,5.65908,180.142,23592
50,8.95968,177.404,23578
50,14.2317,179.362,24959
50,12.5542,181.998,24484
50,12.8093,180.707,24940
50,14.3376,180.891,24614
50,12.0849,179.593,24282
50,13.2448,178.063,24400
50,11.2058,179.42,24626
50,10.8116,177.199,23707
50,14.573,178.85,24647
50,15.4682,183.025,24720
50,16.8108,182.672,24580
50,11.8877,179.949,24277
50,7.88608,178.112,23959
50,6.66256,178.186,24004
50,16.4873,182.208,24556
50,7.41306,180.586,24608
50,13.013,178.842,24509
50,9.3611,179.309,24018
50,10.2116,177.972,23965
50,10.9885,178.479,24396
50,9.57471,180.89,24512
50,9.64221,178.284,24301
50,9.17586,179.071,24506
50,9.72482,178.147,23918
50,14.8599,178.27,24729
50,14.112,181.258,24420
50,11.8621,180.024,24231
50,14.3929,179.494,24479
50,11.9244,184.606,24740
50,9.92798,177.753,24119
50,3.87972,177.279,23725
50,6.58601,180.256,24096
